codcli,marca,colecaoId,colecao,ordem,valor
17514,KIKI,I26,Inverno 2026,4,272562
17514,KIKI,V27,Verão 2027,6,261581
17514,MENINA ANJO,V26,Verão 2026,3,824
17514,MENINA ANJO,V27,Verão 2027,6,1226
17515,KIKI,I26,Inverno 2026,4,478382
17515,KIKI,T26,Tropical 2026,5,14197
17515,KIKI,V26,Verão 2026,3,25254
17515,KIKI,V27,Verão 2027,6,725617
17515,MENINA ANJO,I26,Inverno 2026,4,439799
17515,MENINA ANJO,V27,Verão 2027,6,537190
17515,VALENT,I26,Inverno 2026,4,440001
17515,VALENT,V26,Verão 2026,3,12188
17519,KIKI,V26,Verão 2026,3,10339
17519,KIKI,V27,Verão 2027,6,13594
17519,MENINA ANJO,V27,Verão 2027,6,515400
17520,KIKI,V26,Verão 2026,3,142926
17520,MENINA ANJO,V26,Verão 2026,3,59552
17521,KIKI,I26,Inverno 2026,4,44231
17521,KIKI,T26,Tropical 2026,5,28290
17521,KIKI,V26,Verão 2026,3,78319
17521,VALENT,V26,Verão 2026,3,34696
17523,KIKI,V26,Verão 2026,3,23922
17523,MENINA ANJO,V26,Verão 2026,3,7481
17524,MENINA ANJO,V26,Verão 2026,3,29270
17525,KIKI,I26,Inverno 2026,4,18515
17525,KIKI,V26,Verão 2026,3,75279
17525,KIKI,V27,Verão 2027,6,27694
17525,VALENT,I26,Inverno 2026,4,791485
17525,VALENT,V26,Verão 2026,3,490923
17526,KIKI,V26,Verão 2026,3,24090
17526,MENINA ANJO,V26,Verão 2026,3,3338
17527,KIKI,V26,Verão 2026,3,17526
17527,VALENT,V26,Verão 2026,3,378756
17531,KIKI,V26,Verão 2026,3,41192
17531,MENINA ANJO,V26,Verão 2026,3,10772
17531,VALENT,V26,Verão 2026,3,17046
17532,KIKI,V26,Verão 2026,3,4
17533,MENINA ANJO,V26,Verão 2026,3,5090
17534,KIKI,V26,Verão 2026,3,2833
17537,KIKI,I26,Inverno 2026,4,7520
17537,KIKI,V26,Verão 2026,3,2270
17537,MENINA ANJO,V26,Verão 2026,3,2675
17538,KIKI,I26,Inverno 2026,4,514084
17538,KIKI,T26,Tropical 2026,5,6344
17538,KIKI,V26,Verão 2026,3,73788
17538,MENINA ANJO,I26,Inverno 2026,4,6182
17538,MENINA ANJO,T26,Tropical 2026,5,6691
17538,MENINA ANJO,V26,Verão 2026,3,28099
17538,VALENT,I26,Inverno 2026,4,17699
17538,VALENT,T26,Tropical 2026,5,16516
17538,VALENT,V26,Verão 2026,3,35931
17540,KIKI,I26,Inverno 2026,4,4856
17540,KIKI,V26,Verão 2026,3,6284
17541,KIKI,I26,Inverno 2026,4,12546
17541,KIKI,V26,Verão 2026,3,20728
17541,MENINA ANJO,V26,Verão 2026,3,2936
17541,VALENT,V26,Verão 2026,3,10006
